article_id,product_code,prod_name,product_type_name,detail_desc
0734540001,0734540,Brenda short,Shorts,"Shorts in a cotton weave with an adjustable elasticated waist, zip fly and press-stud, side pockets, welt back pockets and sewn-in turn-ups at the hems."
0734540002,0734540,Brenda short,Shorts,"Shorts in a cotton weave with an adjustable elasticated waist, zip fly and press-stud, side pockets, welt back pockets and sewn-in turn-ups at the hems."
0734540003,0734540,Brenda short,Shorts,"Shorts in a cotton weave with an adjustable elasticated waist, zip fly and press-stud, side pockets, welt back pockets and sewn-in turn-ups at the hems."
0734553001,0734553,Trucker cap,Cap/peaked,Mesh cap with an appliqué on the front and elastication at the back.
0734566001,0734566,Dane L/S Tee,T-shirt,Long-sleeved top in soft cotton jersey with a print motif on the front and narrow ribbing around the neckline.
0734566002,0734566,Dane L/S Tee,T-shirt,Long-sleeved top in soft cotton jersey with a print motif on the front and narrow ribbing around the neckline.
0734566003,0734566,Dane L/S Tee,T-shirt,Long-sleeved top in soft cotton jersey with a print motif on the front and narrow ribbing around the neckline.
0734569001,0734569,Liza,Blouse,"Straight-cut, off-the-shoulder blouse in a softly draping weave with a sheen. Wide, covered elastication at the top and short raglan sleeves."
0734569002,0734569,Liza blouse,Blouse,"Straight-cut, off-the-shoulder blouse in a softly draping weave with a sheen. Wide, covered elastication at the top and short raglan sleeves."
0734569003,0734569,Liza blouse,Blouse,"Straight-cut, off-the-shoulder blouse in a softly draping weave with a sheen. Wide, covered elastication at the top and short raglan sleeves."
0734579001,0734579,Nokia shopper,Bag,Shopper in grained imitation leather with two handles at the top and a magnetic fastener and drawstring at the top. Unlined. Size 28x43 cm.
0734581001,0734581,Didier basic 5p,Scarf,"Lined, triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck."
0734590001,0734590,Basil Coat,Jacket,"Long, straight-cut coat in woven fabric with narrow notch lapels, long sleeves, discreet side pockets and slits in the sides of the hem. Tie belt at the waist. No fasteners. Unlined."
0734590002,0734590,Basil Coat,Jacket,"Long, straight-cut coat in woven fabric with narrow notch lapels, long sleeves, discreet side pockets and slits in the sides of the hem. Tie belt at the waist. No fasteners. Unlined."
0734592001,0734592,SUSS RW trs conscious,Trousers,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets and tapered legs with ribbed hems. The polyester content of the trousers is recycled."
0734592004,0734592,SUSS RW trs conscious,Trousers,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets and tapered legs with ribbed hems. The polyester content of the trousers is recycled."
0734595001,0734595,MANDY RW biker,Shorts,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
0734595002,0734595,MANDY RW biker,Shorts,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
0734607001,0734607,Flirty Marilyn studpack,Earring,"Metal earrings in various designs, three pairs of which are hoops with pendants. Sizes from 0.3-11.5 cm."
0734619001,0734619,Class Award earring,Earring,Metal earrings with a plastic bead pendant. Length 4 cm.
0734623002,0734623,Shimmer slip dress,Dress,"Short, shimmering metallic dress in pleated jersey with a V-neck, narrow, adjustable shoulder straps and a raw-edge hem. Jersey underdress."
0734623003,0734623,Shimmer slip dress,Dress,"Short, shimmering metallic dress in pleated jersey with a V-neck, narrow, adjustable shoulder straps and a raw-edge hem. Jersey underdress."
0734640001,0734640,Kicki dress,Dress,"Fitted, calf-length dress in ribbed cotton jersey in a narrow cut at the top with narrow shoulder straps that cross at the back and a deep neckline at the back."
0734640002,0734640,Kicki dress,Dress,"Fitted, calf-length dress in ribbed cotton jersey in a narrow cut at the top with narrow shoulder straps that cross at the back and a deep neckline at the back."
0734643001,0734643,Anna Price Sandal BG,Sandals,Sandals with wide crossover straps and a wide elastic strap at the back. Imitation leather insoles and thermoplastic rubber (TPR) soles.
0734643002,0734643,Anna Price Sandal BG,Sandals,Sandals with wide crossover straps and a wide elastic strap at the back. Imitation leather insoles and thermoplastic rubber (TPR) soles.
0734645001,0734645,Lova denim,Shorts,"Shorts in soft, stretch denim with an adjustable, elasticated waist, fly with a press-stud, heart-shaped fake front pockets and a real back pocket."
0734647002,0734647,Calamare Blazer,Blazer,"Jacket in sturdy jersey with notch lapels, a detachable tie belt at the waist and pockets in the side seams. Unlined."
0734647003,0734647,Calamare Blazer,Blazer,"Jacket in sturdy jersey with notch lapels, a detachable tie belt at the waist and pockets in the side seams. Unlined."
0734652001,0734652,PE GURLI SHIRT,Shirt,"Blouse woven in an airy cotton blend in a relaxed fit with a round neckline, small frilled collar and a drawstring at the top. Concealed buttons down the front, yoke at the back, dropped shoulders with seams at the top and long, wide sleeves with wide, buttoned cuffs. Rounded hem with slits in the sides."
0734657001,0734657,Gwen Sandal BG,Sandals,Sandals with a zip and loop at the back of the heels. Imitation leather insoles.
0734657003,0734657,Gwen Sandal BG,Sandals,Sandals with a zip and loop at the back of the heels. Imitation leather insoles.
0734663002,0734663,Pastis blouse,Blouse,"Blouse in a crêpe weave with a small stand-up collar and concealed button placket with a scalloped edge. Long sleeves with wide, scalloped cuffs and covered buttons, a yoke with a pleat at the back and a straight-cut hem. Lined."
0734663003,0734663,Pastis blouse,Blouse,"Blouse in a crêpe weave with a small stand-up collar and concealed button placket with a scalloped edge. Long sleeves with wide, scalloped cuffs and covered buttons, a yoke with a pleat at the back and a straight-cut hem. Lined."
0734671001,0734671,Tie MC Wilmer Texture,Tie,Silk tie in a jacquard weave. Width 6.5 cm.
0734676001,0734676,Tie MC Thomas Texture,Tie,Tie in patterned silk. Width 6.5 cm.
0734683001,0734683,Coriander Jacket,Jacket,"Jacket in patterned cotton twill with a collar, buttons down the front, flap chest pockets with a button and side pockets. Adjustable tab and buttons at the sides, and buttoned cuffs."
0734700004,0734700,Magnolia Trench,Coat,"Lightweight trenchcoat in twill made from a cupro and viscose blend with notch lapels, a loose yoke at the back and long raglan sleeves. Detachable tie belt at the waist, side pockets with a decorative flap, and a single back vent. Unlined."
0734715001,0734715,Tie Jan Structure,Tie,Spotted tie in a textured weave with a slight sheen. Width 6.5 cm.
0734725001,0734725,Albert slim checked blz,Blazer,"Single-breasted jacket in woven fabric with narrow notch lapels and a decorative buttonhole. Chest pocket, flap front pockets and two inner pockets, one with a button. Fastening with two buttons at the front, decorative buttons at the cuffs and a double back vent. Lined. Slim fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
0734729001,0734729,Victorville TRS,Trousers,"Ankle-length trousers in stretch cotton twill with a high, elasticated waist, side pockets, flap leg pockets and tapered legs with elastication at the hems."
0734773001,0734773,S.U Dress Edingburgh,Dress,"Dress in a soft, checked cotton weave with a lace-trimmed collar and buttons at the top. Short, lace-trimmed sleeves, a gathered seam at the waist and patch front pockets with lace details. Unlined."
0734773002,0734773,S.U Dress Edingburgh,Dress,"Dress in a soft, checked cotton weave with a lace-trimmed collar and buttons at the top. Short, lace-trimmed sleeves, a gathered seam at the waist and patch front pockets with lace details. Unlined."
0734773003,0734773,S.U Dress Edingburgh,Dress,"Dress in a soft, checked cotton weave with a lace-trimmed collar and buttons at the top. Short, lace-trimmed sleeves, a gathered seam at the waist and patch front pockets with lace details. Unlined."
0734828001,0734828,TESS TANK,Vest top,"Sleeveless top in soft, printed jersey with a gently flared, rounded hem."
0734828002,0734828,TESS TANK,Vest top,"Sleeveless top in soft, printed jersey with a gently flared, rounded hem."
0734828003,0734828,TESS TANK,Vest top,"Sleeveless top in soft, printed jersey with a gently flared, rounded hem."
0734829001,0734829,MOLLY TOP,T-shirt,"Top in supersoft viscose jersey with a print motif and sequins on the front, short dolman sleeves and a rounded hem. Longer at the back."
0734829002,0734829,MOLLY TOP,T-shirt,"Top in supersoft viscose jersey with a print motif and sequins on the front, short dolman sleeves and a rounded hem. Longer at the back."
0734829003,0734829,MOLLY TOP,T-shirt,"Top in supersoft viscose jersey with a print motif and sequins on the front, short dolman sleeves and a rounded hem. Longer at the back."
0734829004,0734829,MOLLY TOP,T-shirt,"Top in supersoft viscose jersey with a print motif and sequins on the front, short dolman sleeves and a rounded hem. Longer at the back."
0734841001,0734841,Ilona slip-in,Heeled sandals,"Mules in cotton canvas with partly covered heels and a wide foot strap with a decorative buckle in tortoiseshell-patterned plastic. Satin linings, imitation leather insoles and rubber soles. Heel 7 cm."
0734845001,0734845,KIMBERLY playsuite,T-shirt,Playsuit in soft jersey made from an organic cotton blend with elastication and a wide flounce at the top and an elasticated seam at the waist.
0734845002,0734845,KIMBERLY playsuite,T-shirt,Playsuit in soft jersey made from an organic cotton blend with elastication and a wide flounce at the top and an elasticated seam at the waist.
0734851001,0734851,LOTTA set BG,Vest top,"Vest top and shorts in soft organic cotton jersey. Patterned vest top with a frill-trimmed, rounded hem. Shorts with elastication and a decorative drawstring at the waist."
0734851002,0734851,LOTTA set BG,Vest top,"Vest top and shorts in soft organic cotton jersey. Patterned vest top with a frill-trimmed, rounded hem. Shorts with elastication and a decorative drawstring at the waist."
0734852001,0734852,MAGIC trs Conscious RW,Trousers,"Sports trousers in fast-drying functional fabric with a regular, elasticated drawstring waist, side pockets, and straight, wide legs with contrasting colour stripes down the sides. The trousers are made partly from recycled polyester."
0734857001,0734857,Tomasine Chino Shorts,Shorts,"Chino shorts in a cotton weave with an adjustable elasticated waist and a detachable braided belt in imitation suede. Zip fly and press-stud, side pockets and a fake welt back pocket."
0734857002,0734857,Tomasine Chino Shorts,Shorts,"Chino shorts in a cotton weave with an adjustable elasticated waist and a detachable braided belt in imitation suede. Zip fly and press-stud, side pockets and a fake welt back pocket."
0734857003,0734857,Tomasine Chino Shorts,Shorts,"Chino shorts in a cotton weave with an adjustable elasticated waist and a detachable braided belt in imitation suede. Zip fly and press-stud, side pockets and a fake welt back pocket."
0734870001,0734870,Calvin running shorts,Shorts,"Short running shorts in fast-drying, breathable functional fabric with hole-patterned side sections. Elastication and a concealed drawstring at the waist, a key pocket with a concealed zip at the back and reflective details. Lined with short tights that have an open pocket on one leg."
0734872001,0734872,Erica sandalette,Heeled sandals,"Sandals in sturdy canvas and imitation suede with lacing at the top, covered heels and long straps that tie around the ankles and have imitation suede tassels at the ends. Imitation leather insoles and smooth soles. Heel 9.5 cm."
0734872002,0734872,Erica sandalette,Heeled sandals,"Sandals in sturdy canvas and imitation suede with lacing at the top, covered heels and long straps that tie around the ankles and have imitation suede tassels at the ends. Imitation leather insoles and smooth soles. Heel 9.5 cm."
0734873001,0734873,Necktube Nolte,Scarf,"Tube scarf in a rib knit. Width 30 cm, circumference 125 cm."
0734873002,0734873,Necktube Nolte,Scarf,"Tube scarf in a rib knit. Width 30 cm, circumference 125 cm."
0734874001,0734874,Amber sandalette,Heeled sandals,Satin sandals with covered heels and long straps that tie around the ankles. Imitation leather linings and insoles and rubber soles. Heel 7.5 cm. The polyester content of the sandals is partly recycled.
0734874002,0734874,Amber sandalette,Heeled sandals,Satin sandals with covered heels and long straps that tie around the ankles. Imitation leather linings and insoles and rubber soles. Heel 7.5 cm. The polyester content of the sandals is partly recycled.
0734877001,0734877,Nadia sandalette,Heeled sandals,"Imitation suede sandals with covered block heels, fringed straps at the front and an adjustable ankle strap with a metal buckle. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 5.5 cm."
0734877002,0734877,Nadia sandalette,Heeled sandals,"Imitation suede sandals with covered block heels, fringed straps at the front and an adjustable ankle strap with a metal buckle. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 5.5 cm."
0734890002,0734890,Armory Track Jacket,Jacket,"Jacket in woven fabric with a stand-up collar, zip down the front and side pockets with a concealed zip. Long sleeves with contrasting colour panels and elasticated cuffs, and elastication at the hem. Jersey lining."
0734890003,0734890,Armory Track Jacket,Jacket,"Jacket in woven fabric with a stand-up collar, zip down the front and side pockets with a concealed zip. Long sleeves with contrasting colour panels and elasticated cuffs, and elastication at the hem. Jersey lining."
0734895001,0734895,Yndi wedge,Wedge,Imitation suede sandals with straps that tie around the ankles and wedge heels covered in braided jute. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 6 cm.
0734895002,0734895,Yndi wedge,Wedge,Imitation suede sandals with straps that tie around the ankles and wedge heels covered in braided jute. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 6 cm.
0734896001,0734896,Alexandria espadrille,Wedge,Wedge-heeled espadrilles with a braided trim around the soles and wide straps over the foot that wrap around and tie at the ankles. Imitation leather insoles. Heel 5.5. cm.
0734900001,0734900,Marketbag,Bag,"Shopper in sturdy plastic mesh with two metal handles and a reinforced, folding base. Size approx. 12x35x48 cm."
0734902001,0734902,Earrings Monsoon,Earring,"Metal earrings with large, round pendants in metal and plastic. Length 9 cm."
0734907001,0734907,MAMA LAGUNA 2LAYER TANK,Vest top,"Double-layered sports vest top in soft, fast-drying functional fabric with a racer back."
0734912002,0734912,Armory Track Pants,Trousers,"Joggers in a rustle weave with an elasticated drawstring waist, zipped side pockets and elasticated hems. Mesh lining."
0734912003,0734912,Armory Track Pants,Trousers,"Joggers in a rustle weave with an elasticated drawstring waist, zipped side pockets and elasticated hems. Mesh lining."
0734914001,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914002,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914004,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914005,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914006,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914009,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734914012,0734914,Halmstad overall,Outdoor overall,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons."
0734915001,0734915,Honey Melon NB,Outdoor overall,"Padded footmuff in woven fabric. Elasticated hood with ear-shaped appliqués on top, concealed zips down the front and padded cuffs that can be folded over to keep the hands warm. Fleece lining."
0734915002,0734915,Honey Melon NB,Outdoor overall,"Padded footmuff in woven fabric. Elasticated hood with ear-shaped appliqués on top, concealed zips down the front and padded cuffs that can be folded over to keep the hands warm. Fleece lining."
0734915004,0734915,Honey Melon NB,Outdoor overall,"Padded footmuff in woven fabric. Elasticated hood with ear-shaped appliqués on top, concealed zips down the front and padded cuffs that can be folded over to keep the hands warm. Fleece lining."
0734915005,0734915,Honey Honey NB,Outdoor overall,"Padded footmuff in woven fabric. Elasticated hood with ear-shaped appliqués on top, concealed zips down the front and padded cuffs that can be folded over to keep the hands warm. Fleece lining."
0734916001,0734916,Jeremy jacket,Jacket,"Quilted, padded jacket in woven fabric with a stand-up collar and detachable, pile-lined hood with a hook and loop fastening. Zip and wind flap with press-studs down the front and a chin guard at the top, side pockets and elasticated cuffs. Fleece lining. Polyester filling."
0734917001,0734917,Louise parka,Jacket,"Padded parka in woven fabric with a soft, matt finish. Detachable, pile-lined hood with a faux fur trim, a stand-up collar, and a zip and wind flap with a hook and loop fastening down the front and a chin guard at the top. Drawstring at the waist, flap front pockets with a press-stud, and ribbing at the cuffs. Lined."
0734917003,0734917,Louise parka,Jacket,"Padded parka in woven fabric with a soft, matt finish. Detachable, pile-lined hood with a faux fur trim, a stand-up collar, and a zip and wind flap with a hook and loop fastening down the front and a chin guard at the top. Drawstring at the waist, flap front pockets with a press-stud, and ribbing at the cuffs. Lined."
0734918001,0734918,Luke parka,Jacket,"Padded parka in woven fabric with a soft, brushed finish. Detachable, fleece-lined hood with a faux fur trim, a stand-up collar with a chin guard and a zip and wind flap with a hook and loop fastening down the front. Fake pockets at the top, flap patch pockets with a press-stud, and a small single back vent. Lined."
0734918002,0734918,Luke parka,Jacket,"Padded parka in woven fabric with a soft, brushed finish. Detachable, fleece-lined hood with a faux fur trim, a stand-up collar with a chin guard and a zip and wind flap with a hook and loop fastening down the front. Fake pockets at the top, flap patch pockets with a press-stud, and a small single back vent. Lined."
0734918003,0734918,Luke parka,Jacket,"Padded parka in woven fabric with a soft, brushed finish. Detachable, fleece-lined hood with a faux fur trim, a stand-up collar with a chin guard and a zip and wind flap with a hook and loop fastening down the front. Fake pockets at the top, flap patch pockets with a press-stud, and a small single back vent. Lined."
0734919001,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734919002,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734919004,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734919009,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734919010,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734919011,0734919,Zion jacket,Jacket,"Padded jacket in woven fabric with a detachable hood, stand-up collar and zip down the front with a chin guard. Concealed elastication at the cuffs and hem. Lined."
0734920001,0734920,LAGUNA 2LAYER TANK+,Vest top,"Double-layered sports vest top in soft, fast-drying functional fabric with a racer back."
0734922001,0734922,Twisted pile jacket,Jacket,"Knitted jacket with a stand-up collar, zip down the front with a chin guard, long raglan sleeves and front pockets. Soft, thermal fleece inside. The polyester content of the jacket is partly recycled."
0734923001,0734923,Twisted pile set,Garment Set,"Set with a knitted jacket and pair of trousers lined with soft, thermal fleece made partly from recycled polyester. Jacket with a stand-up collar, zip down the front with a chin guard, long raglan sleeves and front pockets. Trousers with an elasticated waist."
0734924004,0734924,Stavanger fleece,Jacket,"Jacket in soft, thermal fleece that can be worn as a protective mid layer with a stand-up collar, zip down the front with a chin guard, and raglan sleeves. Rounded and slightly longer at the back. The jacket is made partly from recycled polyester."
0734924005,0734924,Stavanger fleece,Jacket,"Jacket in soft, thermal fleece that can be worn as a protective mid layer with a stand-up collar, zip down the front with a chin guard, and raglan sleeves. Rounded and slightly longer at the back. The jacket is made partly from recycled polyester."
0734924006,0734924,Stavanger fleece,Jacket,"Jacket in soft, thermal fleece that can be worn as a protective mid layer with a stand-up collar, zip down the front with a chin guard, and raglan sleeves. Rounded and slightly longer at the back. The jacket is made partly from recycled polyester."
0734924007,0734924,Stavanger fleece,Jacket,"Jacket in soft, thermal fleece that can be worn as a protective mid layer with a stand-up collar, zip down the front with a chin guard, and raglan sleeves. Rounded and slightly longer at the back. The jacket is made partly from recycled polyester."
0734927001,0734927,Spinach vest,Outdoor Waistcoat,Padded gilet with a detachable hood and zip down the front with a chin guard. Lined.
0734927003,0734927,Spinach vest,Outdoor Waistcoat,Padded gilet with a detachable hood and zip down the front with a chin guard. Lined.
0734927004,0734927,Spinach vest,Outdoor Waistcoat,Padded gilet with a detachable hood and zip down the front with a chin guard. Lined.
0734927005,0734927,Spinach vest,Outdoor Waistcoat,Padded gilet with a detachable hood and zip down the front with a chin guard. Lined.
0734929004,0734929,York duffel coat,Jacket,"Duffle coat in soft fleece with a detachable, pile-lined hood, patch front pockets, toggles at the front and a yoke at the back. Pile lining."
0734929005,0734929,York duffel coat,Jacket,"Duffle coat in soft fleece with a detachable, pile-lined hood, patch front pockets, toggles at the front and a yoke at the back. Pile lining."
0734930002,0734930,Mango jacket,Jacket,"Lightly padded jacket in woven fabric with a detachable, fleece-lined hood with a faux fur trim. Diagonal zip down the front with a chin guard, a fake flap pocket on the tummy, and ribbing around the neckline and cuffs. Fleece lining."
0734930003,0734930,Mango jacket,Jacket,"Lightly padded jacket in woven fabric with a detachable, fleece-lined hood with a faux fur trim. Diagonal zip down the front with a chin guard, a fake flap pocket on the tummy, and ribbing around the neckline and cuffs. Fleece lining."
0734930004,0734930,Mango jacket,Jacket,"Lightly padded jacket in woven fabric with a detachable, fleece-lined hood with a faux fur trim. Diagonal zip down the front with a chin guard, a fake flap pocket on the tummy, and ribbing around the neckline and cuffs. Fleece lining."
0734930006,0734930,Mango jacket,Jacket,"Lightly padded jacket in woven fabric with a detachable, fleece-lined hood with a faux fur trim. Diagonal zip down the front with a chin guard, a fake flap pocket on the tummy, and ribbing around the neckline and cuffs. Fleece lining."
0734931001,0734931,Poppy overall NB,Outdoor overall,"Padded all-in-one suit in a lightly brushed, patterned weave. Pile-lined hood with a faux fur pompom on top, two concealed zips down the front with a chin guard and elastication at the back of the waist. Foldover mitts at the cuffs and foldover feet at the hems to keep the hands and feet warm. Fleece lining."
0734931003,0734931,Poppy overall NB,Outdoor overall,"Padded all-in-one suit in a lightly brushed, patterned weave. Pile-lined hood with a faux fur pompom on top, two concealed zips down the front with a chin guard and elastication at the back of the waist. Foldover mitts at the cuffs and foldover feet at the hems to keep the hands and feet warm. Fleece lining."
0734932001,0734932,Berlin overall NB,Outdoor overall,"Pile-lined all-in-one suit in a sturdy weave. Hood with sewn-on ears at the top, a diagonal zip down the front and one leg with a chin guard at the top and padded foldover mitts and feet to keep the hands and feet warm."
0734932002,0734932,Berlin overall NB,Outdoor overall,"Pile-lined all-in-one suit in a sturdy weave. Hood with sewn-on ears at the top, a diagonal zip down the front and one leg with a chin guard at the top and padded foldover mitts and feet to keep the hands and feet warm."
0734933001,0734933,Stenmark jacket,Jacket,"Jacket in coated cotton twill with a detachable, pile-lined hood and stand-up collar. Zip down the front with a chin guard, side pockets, and inner ribbing at the cuffs. Pile lining."
0734933002,0734933,Stenmark jacket,Jacket,"Jacket in coated cotton twill with a detachable, pile-lined hood and stand-up collar. Zip down the front with a chin guard, side pockets, and inner ribbing at the cuffs. Pile lining."
0734933003,0734933,Stenmark jacket,Jacket,"Jacket in coated cotton twill with a detachable, pile-lined hood and stand-up collar. Zip down the front with a chin guard, side pockets, and inner ribbing at the cuffs. Pile lining."
0734935001,0734935,Rimmie fleece,Jacket,"Hooded jacket knitted in soft, thermal fleece made partly from recycled polyester. Zip down the front with a chin guard and jersey trims at the cuffs and hem."
0734935002,0734935,Rimmie fleece,Jacket,"Hooded jacket knitted in soft, thermal fleece made partly from recycled polyester. Zip down the front with a chin guard and jersey trims at the cuffs and hem."
0734938001,0734938,Belgrade sport blocking,Hoodie,"Shorter windbreaker in woven fabric with a slight sheen. Lined hood, a stand-up collar, zip down the front and welt side pockets with a press-stud. Wide elastication at the cuffs and hem. Lined."
0734940001,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940002,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940003,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940005,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940006,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940011,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940012,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734940014,0734940,JACK AOP,Shirt,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
0734943001,0734943,Cashew HW straight denim,Trousers,"Denim jeans with a high waist, zip fly and button, side pockets, back pockets and straight, wide legs with creases."
0734943003,0734943,Cashew HW straight denim,Trousers,"Denim jeans with a high waist, zip fly and button, side pockets, back pockets and straight, wide legs with creases."
0734951001,0734951,Nicolas denim trs,Trousers,"Trousers in lightweight cotton denim with covered elastication and a drawstring at the waist, fake side pockets and fake leg pockets with a decorative flap. Fake fly and legs that can be rolled up and secured with a tab and button."
0734951002,0734951,Nicolas denim trs,Trousers,"Trousers in lightweight cotton denim with covered elastication and a drawstring at the waist, fake side pockets and fake leg pockets with a decorative flap. Fake fly and legs that can be rolled up and secured with a tab and button."
0734967001,0734967,Cool Callie Earring,Earring,Large earrings with metal discs partly covered in velvet. Length 7 cm.
0734968001,0734968,VALENTINE LS +,Sweater,"Sports top in fast-drying mesh with dropped shoulders, long sleeves with thumbholes at the cuffs, and a rounded hem. Slightly longer at the back. The top is made partly from recycled polyester."
0734968002,0734968,VALENTINE LS +,Sweater,"Sports top in fast-drying mesh with dropped shoulders, long sleeves with thumbholes at the cuffs, and a rounded hem. Slightly longer at the back. The top is made partly from recycled polyester."
0734968003,0734968,VALENTINE LS +,Sweater,"Sports top in fast-drying mesh with dropped shoulders, long sleeves with thumbholes at the cuffs, and a rounded hem. Slightly longer at the back. The top is made partly from recycled polyester."
0734968004,0734968,VALENTINE LS +,Sweater,"Sports top in fast-drying mesh with dropped shoulders, long sleeves with thumbholes at the cuffs, and a rounded hem. Slightly longer at the back. The top is made partly from recycled polyester."
0734970001,0734970,Virginie 2p shorts (J),Pyjama bottom,Pyjama shorts in soft viscose jersey with an elasticated drawstring waist and lace-trimmed hems.
0734970002,0734970,Virginie 2p shorts (J),Pyjama bottom,Pyjama shorts in soft viscose jersey with an elasticated drawstring waist and lace-trimmed hems.
0734994001,0734994,MEADOW windbreaker,Jacket,"Windbreaker in a crisp weave made from a nylon blend with a stand-up collar and drawstring. Hood that can be folded, concealed and zipped inside the collar, a zip down the front and mesh-lined side pockets. Long sleeves with a tab and adjustable fastening at the cuffs, and an elastic drawstring at the hem. Mesh lining."
0734994002,0734994,MEADOW windbreaker,Jacket,"Windbreaker in a crisp weave made from a nylon blend with a stand-up collar and drawstring. Hood that can be folded, concealed and zipped inside the collar, a zip down the front and mesh-lined side pockets. Long sleeves with a tab and adjustable fastening at the cuffs, and an elastic drawstring at the hem. Mesh lining."
